idx_orig,Author,Year of publication,DOI,Dry deposition,Wet deposition,Bulk deposition,Air concentration,Diameter (um),Length (um),Length average,Shape,Start date,End date,lon (east),lat (north),height (m asl),parts/m2/day (dry),parts/m2/day (wet),parts/m2/day (bulk),parts/m3 (air),mg/m2/day (dry),mg/m2/day (wet),mg/m2/day (bulk),mg/m3 (air),Aspect Ratio,film L,film I,film S,area,geogr_region,edits,comments
110,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-03,2018-07-10,-105.6628,40.2878,,,19.6078,,,,0.0001629541079533037,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
111,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-10,2018-07-18,-105.6628,40.2878,,,19.6078,,,,0.0001629541079533037,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
112,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-18,2018-07-24,-105.6628,40.2878,,,30.8123,,,,0.0002560710972413824,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
113,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-24,2018-07-31,-105.6628,40.2878,,,11.2045,,,,9.311698928807876e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
114,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-31,2018-08-07,-105.6628,40.2878,,,44.8179,,,,0.0003724671260845362,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
115,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-08-14,2018-08-21,-105.6628,40.2878,,,39.2157,,,,0.0003259090469743862,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
116,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-08-21,2018-08-28,-105.6628,40.2878,,,114.8459,,,,0.0009544472703003048,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
117,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-04,2018-09-11,-105.6628,40.2878,,,58.8235,,,,0.0004888631549276899,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
118,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-09-12,2017-09-19,-105.6628,40.2878,,,34.5983,,,,0.0002875353233509515,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
119,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-18,2018-09-25,-105.6628,40.2878,,,11.2045,,,,9.311698928807876e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
120,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-09-19,2017-09-27,-105.6628,40.2878,,,16.9846,,,,0.0001411535379769113,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
121,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-25,2018-10-02,-105.6628,40.2878,,,16.8067,,,,0.0001396750683982287,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
122,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-09-27,2017-10-03,-105.6628,40.2878,,,12.5206,,,,0.0001040546723263259,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
123,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-02,2018-10-09,-105.6628,40.2878,,,2.8011,,,,2.327903955507496e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
124,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-10-03,2017-10-11,-105.6628,40.2878,,,12.2549,,,,0.0001018465252377595,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
125,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-09,2018-10-16,-105.6628,40.2878,,,16.8067,,,,0.0001396750683982287,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
126,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-23,2018-10-30,-105.6628,40.2878,,,19.6078,,,,0.0001629541079533037,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
127,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-10-31,2017-11-08,-105.6628,40.2878,,,9.521,,,,7.912596323011272e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO98,
128,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-02-13,2018-02-20,-112.184,36.0586,,,33.5901,,,,0.0002791564980039711,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
129,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-03-06,2018-03-13,-112.184,36.0586,,,28.0112,,,,0.0002327920576863074,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
130,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-03-13,2018-03-20,-112.184,36.0586,,,39.0414,,,,0.0003244604958357445,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
131,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-03-20,2018-03-27,-112.184,36.0586,,,64.4258,,,,0.0005354220651056187,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
132,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-06-12,2018-06-19,-112.184,36.0586,,,14.0056,,,,0.0001163960288431537,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
133,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-03,2018-07-12,-112.184,36.0586,,,2.8011,,,,2.327903955507496e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
134,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-12,2018-07-17,-112.184,36.0586,,,0.0,,,,0.0,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
135,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-17,2018-07-24,-112.184,36.0586,,,16.8067,,,,0.0001396750683982287,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
136,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-08-21,2018-08-28,-112.184,36.0586,,,14.0056,,,,0.0001163960288431537,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
137,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-08-28,2018-09-04,-112.184,36.0586,,,2.8011,,,,2.327903955507496e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
138,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-04,2018-09-11,-112.184,36.0586,,,19.6078,,,,0.0001629541079533037,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
139,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-18,2018-09-25,-112.184,36.0586,,,25.2101,,,,0.0002095130181312325,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
140,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-25,2018-10-02,-112.184,36.0586,,,19.6078,,,,0.0001629541079533037,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
141,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-02,2018-10-09,-112.184,36.0586,,,8.4034,,,,6.98379497330038e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
142,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-11-01,2017-11-07,-112.184,36.0586,,,32.6797,,,,0.0002715904569447657,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station AZ03,
143,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-01-09,2018-01-16,-109.7875,42.929,,,22.2764,,,,0.0001851319827013216,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
144,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-02-06,2018-02-13,-109.7875,42.929,,,14.1318,,,,0.0001174448363801394,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
145,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-03-13,2018-03-21,-109.7875,42.929,,,12.5156,,,,0.0001040131189373804,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
146,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-03-21,2018-03-27,-109.7875,42.929,,,15.8983,,,,0.0001321256486946015,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
147,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-04-17,2018-04-24,-109.7875,42.929,,,19.5787,,,,0.0001627122672296406,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
148,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-04-24,2018-05-01,-109.7875,42.929,,,5.5856,,,,4.642012185885071e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
149,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-05-08,2018-05-15,-109.7875,42.929,,,86.2928,,,,0.0007171516563200789,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
150,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-05-15,2018-05-22,-109.7875,42.929,,,11.1878,,,,9.297820096900063e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
151,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-05-22,2018-05-29,-109.7875,42.929,,,13.8817,,,,0.0001153663358650831,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
152,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-06-12,2018-06-19,-109.7875,42.929,,,8.7633,,,,7.282896266930435e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
153,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-06-26,2018-07-04,-109.7875,42.929,,,8.4034,,,,6.98379497330038e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
154,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-10,2018-07-17,-109.7875,42.929,,,11.2045,,,,9.311698928807876e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
155,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-17,2018-07-24,-109.7875,42.929,,,5.6022,,,,4.655807911014993e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
156,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-31,2018-08-07,-109.7875,42.929,,,14.0056,,,,0.0001163960288431537,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
157,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-08-14,2018-08-21,-109.7875,42.929,,,11.2045,,,,9.311698928807876e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
158,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-08-21,2018-08-28,-109.7875,42.929,,,25.2101,,,,0.0002095130181312325,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
159,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-09-19,2017-09-26,-109.7875,42.929,,,21.8347,,,,0.0001814611563218719,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
160,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-25,2018-10-02,-109.7875,42.929,,,2.8011,,,,2.327903955507496e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
161,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-02,2018-10-09,-109.7875,42.929,,,19.4538,,,,0.0001616742635737808,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
162,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-09,2018-10-16,-109.7875,42.929,,,5.6022,,,,4.655807911014993e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
163,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-23,2018-10-30,-109.7875,42.929,,,22.409,,,,0.0001862339785761575,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
164,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-11-15,2017-11-21,-109.7875,42.929,,,19.8142,,,,0.0001646694318489759,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
165,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-12-12,2017-12-19,-109.7875,42.929,,,16.8569,,,,0.000140092264423242,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
166,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2017-12-19,2017-12-26,-109.7875,42.929,,,11.2045,,,,9.311698928807876e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station WY06,
167,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-01-02,2018-01-09,-112.1728,37.6186,,,11.266,,,,9.362809597210901e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
168,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-01-09,2018-01-16,-112.1728,37.6186,,,5.5228,,,,4.589821129369462e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
169,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-01-16,2018-01-23,-112.1728,37.6186,,,5.6754,,,,4.716642072431275e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
170,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-02-07,2018-02-13,-112.1728,37.6186,,,20.0494,,,,0.0001666241032649745,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
171,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-02-21,2018-02-27,-112.1728,37.6186,,,11.3737,,,,9.452315596999612e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
172,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-03-06,2018-03-13,-112.1728,37.6186,,,22.8742,,,,0.0001901001058836513,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
173,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-03-13,2018-03-20,-112.1728,37.6186,,,16.2039,,,,0.0001346653918269534,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
174,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-04-04,2018-04-10,-112.1728,37.6186,,,46.7988,,,,0.0003889297477169834,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
175,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-04-17,2018-04-24,-112.1728,37.6186,,,16.528,,,,0.0001373588824984038,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
176,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-04-24,2018-05-01,-112.1728,37.6186,,,43.2835,,,,0.0003597152220849263,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
177,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-03,2018-07-10,-112.1728,37.6186,,,14.0056,,,,0.0001163960288431537,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
178,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-10,2018-07-17,-112.1728,37.6186,,,28.0112,,,,0.0002327920576863074,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
179,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-17,2018-07-24,-112.1728,37.6186,,,14.0056,,,,0.0001163960288431537,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
180,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-07-24,2018-07-31,-112.1728,37.6186,,,5.6022,,,,4.655807911014993e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
181,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-08-07,2018-08-14,-112.1728,37.6186,,,16.8067,,,,0.0001396750683982287,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
182,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-08-14,2018-08-21,-112.1728,37.6186,,,22.409,,,,0.0001862339785761575,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
183,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-08-21,2018-08-28,-112.1728,37.6186,,,11.2045,,,,9.311698928807876e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
184,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-04,2018-09-11,-112.1728,37.6186,,,25.2101,,,,0.0002095130181312325,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
185,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-25,2018-10-02,-112.1728,37.6186,,,70.028,,,,0.0005819801442157687,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
186,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-09-26,2018-10-03,-112.1728,37.6186,,,33.6134,,,,0.0002793501367964574,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
187,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-02,2018-10-09,-112.1728,37.6186,,,5.6022,,,,4.655807911014993e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
188,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-09,2018-10-16,-112.1728,37.6186,,,8.4034,,,,6.98379497330038e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
189,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-10-16,2018-10-23,-112.1728,37.6186,,,8.4034,,,,6.98379497330038e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
190,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-12-19,2018-12-26,-112.1728,37.6186,,,11.1712,,,,9.284024371770143e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station UT99,
191,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-01-02,2018-01-09,-106.986,38.9561,,,16.603,,,,0.0001379821833325871,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO10,
192,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-01-09,2018-01-16,-106.986,38.9561,,,27.766,,,,0.0002307542794924178,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO10,
193,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-01-30,2018-02-06,-106.986,38.9561,,,10.889,,,,9.049497044561467e-05,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO10,
194,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-02-06,2018-02-13,-106.986,38.9561,,,43.1952,,,,0.0003589813892361479,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO10,
195,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-02-13,2018-02-20,-106.986,38.9561,,,41.5469,,,,0.0003452828990363586,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO10,
196,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-02-20,2018-02-27,-106.986,38.9561,,,142.0858,,,,0.001180829302207872,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO10,
197,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-03-13,2018-03-20,-106.986,38.9561,,,19.4822,,,,0.0001619102868229915,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO10,
198,Brahney,2020,https://doi.org/10.1126/science.aaz5819,,o,,,6.0,,244.9489742783178,fiber,2018-03-20,2018-03-27,-106.986,38.9561,,,50.2872,,,,0.0004179207161165134,,,40.82482904638631,,,,land,NAM,adjusted location to match NADP station CO10,
